,shot_clock,pass_successful,backcourt,dist,passer_basket_dist,ball_end_basket_dist,basket_angle,closest_def_dist_passer,closest_def_dist_ball_end,closest_def_trajectory,closest_def_angle_passer,closest_def_angle_ball_end,closest_def_trajectory_angle
14,22.06,1,1,24.023007926621098,44.75480137944643,27.25561469516327,2.6658783292544417,7.953648797759431,4.389115688609723,0.4850516450559603,1.6468727213022176,3.030854075005216,3.030854075005216
15,18.84,0,0,26.026099952411233,30.739162866494915,25.566041930654812,2.1969969965320852,8.310101675430934,20.26234311508173,3.2788836790159888,2.7359971576781756,2.088707625607469,2.9651516978462635
16,22.81,1,0,7.600721790067048,13.530367239022006,21.04976619096754,3.0758747626091645,4.097365325620843,3.538981368586167,0.3673858611756022,3.0518081469044933,3.037594097137121,3.037594097137121
17,15.04,1,1,19.329573507581593,25.50716965640054,6.46070898117227,2.8841153799517536,3.879723211583526,1.864955313807816,0.2692087922922395,0.2825885058349477,1.7833014469295425,2.960780301912815
18,14.34,0,0,0.0,25.566041930654812,25.566041930654812,3.141592653589793,56.43802297786485,56.43802297786485,100000.0,,,
19,22.65,1,0,16.938794073856027,6.245010348398147,10.696292506775427,0.035673320637655534,9.81413043963142,7.340921441031777,1.3431192946854815,3.004306147033722,2.9575928511136658,2.9575928511136658
20,22.58,1,0,2.0560332749496064,11.397449153249164,11.818559821408021,2.9679790787926605,6.516182734768871,6.477155165965987,6.413662160464397,1.7484175839670861,1.7109295777742863,1.7109295777742863
21,17.42,1,1,22.987983893419187,32.28622909625712,17.705498404351683,2.3799966403165014,1.9609328223577664,4.976186584383669,0.7291699592019705,2.760593119848593,2.91006690902858,3.1071589159756017
22,17.35,1,1,9.290596019314373,17.450951878740025,25.753430769359642,2.944599817997714,2.0978943593041084,12.550976464566418,0.6914786621810395,0.8570978594270741,2.811709192059679,3.116358085503862
23,16.25,1,1,7.097857926198584,24.450069629561387,18.401798367184117,2.9662472337737675,2.895411688067867,2.87316398698369,0.36920547071355825,2.541513430383349,1.8144681073649371,0.016468462751966888
24,15.67,1,1,27.351301405059324,21.23338519144321,6.481312486603311,0.3836700453649988,7.081974293747472,20.34879420474098,0.9122948854559628,3.0124143986029472,3.0967447491020055,3.0967447491020055
25,19.12,1,1,15.859589468372123,23.573879749487578,30.079790413275827,2.59152418084904,5.784990881453493,16.754359319320447,3.0314425121140878,1.5066118201610457,2.3654643942739426,2.765999031519486
26,17.42,1,1,14.387239138125143,24.714410722770637,11.434256821402958,2.8108602678984487,2.812684853249649,11.664459561955708,0.2838956085728023,2.9138780385469243,3.087129565930709,3.0817161844891316
27,12.62,1,1,9.875379789192916,8.100651330417822,1.7911715882628285,0.14981057814780877,2.859823444777665,1.3131603007249302,2.3024296816620418e-14,1.0803419067227136,2.968402241972538,
28,16.38,1,1,19.010471414123323,36.29362051878677,28.09885927166617,2.597767615243028,6.202489963313119,5.797277297188743,0.4804977194838905,1.6322539759796633,3.0586141200088224,3.0586141200088224
29,14.33,1,1,7.535462865843078,4.167738896632081,3.6182783132865817,0.5100562168142901,4.886494891811512,2.799054444147165,2.3910402115403624,1.6395181741627363,2.0255580669760334,2.9899187078032874
30,13.55,1,1,9.992067116452933,0.6790492153739667,9.316891818423137,0.11068671629365613,2.983721132964676,6.124026750766198,0.39853742544852344,0.1339709986939376,2.854921217449791,3.110825022199405
31,12.91,1,1,21.07719589830915,11.90974045968257,25.135978381135278,2.1533842925294047,3.830558658903425,22.005792802232783,0.43534493887947223,1.4132569824355117,2.968819537921311,3.0531778491484913
32,12.0,1,1,19.611119628947755,20.84414994781989,16.39677549863082,2.0558928598878228,4.424122613061261,20.339931175404697,3.8863311343886457,2.0399431171687916,2.446330314920708,2.143401057176742
33,11.33,1,1,20.193706001041516,21.344870598211646,24.869436278542786,2.2492661711857136,1.8016762052322275,18.52536627502949,0.6514010602769764,2.7716598405727852,3.106422748783337,3.106422748783337
34,8.38,1,1,4.725467174639986,23.85238088796169,23.41934851879958,2.9421673838663045,2.7434812310274697,4.178085683037151,2.409387879213739,2.0694591781394993,2.5269425722993253,2.5269425722993253
35,7.18,1,1,20.20386269930085,10.288573732029139,26.325797903083586,2.3763965027497833,2.96451682218199,17.23968756777222,0.041576044427831305,3.1275676336750755,3.139181004041844,3.139181004041844
36,19.24,1,0,25.930906952995297,10.71956182813458,29.638169205632455,2.1002382360767045,10.052306981355077,29.850957838992375,2.5669347901736685,1.3432244077470399,2.807335530259406,2.924831851554168
37,17.25,1,1,21.437312101009777,30.42699307108246,12.71039106485713,2.517776889258963,7.651919674970458,6.535897183593094,1.9761990592610013,2.839886623186968,2.8344242491274247,2.8344242491274247
38,14.32,1,1,20.97280072015657,10.907719693226449,25.896802768840026,2.2384009146331905,2.2887559456831537,20.909754183665093,0.8517219602879278,1.652958397832261,3.0322855962698263,3.078820370716599
39,22.03,1,0,22.064325427497206,5.8117464032939266,17.95687965903041,0.8946977982828387,12.310894976938105,9.804343876226497,0.7450342940425335,3.08103736306178,3.0655291037677688,3.0655291037677688
40,16.0,0,0,0.0,25.566041930654812,25.566041930654812,3.141592653589793,5.046778891491087,5.046778891491087,100000.0,,,
41,18.59,1,1,13.00523362574083,32.0886021902622,31.677544156569333,2.7310059842330685,5.995179784927221,5.502249636957598,0.5337747234897838,1.990435578103773,3.0444295749684653,3.0444295749684653
42,17.88,1,1,8.902582368032322,29.59259789626453,33.59603091547571,2.8887336021009675,5.87889890966837,3.0972230991163707,0.5446170389852395,3.048820340505492,2.9648332189775646,2.9648332189775646
43,13.01,0,0,29.957694352329586,29.095220963374725,25.566041930654812,1.9879021428372259,5.108214262704727,17.27299003351186,0.47114342481107657,3.0492288723037078,2.328248872657967,3.1226516270074525
44,17.74,1,1,10.50850915637894,8.486204424134499,2.0783252019113916,0.25944312795839175,3.8645506305649606,3.0209392282037095,0.528767187068311,2.330440031326086,2.96565231537307,2.96565231537307
45,17.0,1,1,32.52779278098193,11.545638794787411,28.000059343383548,1.3513442034452847,6.975287708890583,4.609437457575483,1.545394857778054,2.564098618536087,2.4404714480528145,3.0770113843226907
46,15.64,1,1,9.003868886839703,19.978625975662098,16.35959553320314,2.681512011396612,6.633544452523101,3.7852453496437986,0.9384152841840872,2.999651372163762,1.2473745259255649,2.77402796884241
47,15.56,1,1,10.791198465601491,16.336428028042114,22.83819013609003,2.691926177387075,2.510495792727014,8.869216775482489,1.4822748176848115,0.877064312680498,2.5490736395617715,2.8703944414279445
48,18.41,1,1,13.510012388865531,11.279705787000825,2.317422822576845,0.3017090302187438,11.606539538660956,3.9112383814464806,2.0192761369251864,2.5007669701434594,1.9897140721490478,0.9423615964540611
49,12.72,1,1,7.871793429867179,5.682518574549488,2.474556821493504,0.5782793710305167,4.492275706599048,2.7124989625988865,0.5242739320421638,2.451125336306633,2.947087762088476,2.947087762088476
50,22.03,1,0,13.070399621962594,5.959273193813142,7.4482038087112015,0.45226356846097604,6.735478806113185,6.553448746499821,1.1999095770451387,2.962489008358714,2.9574579871338065,2.9574579871338065
51,21.84,1,0,4.131219452147269,9.460452223239653,11.3911743851984,2.7879278551608304,4.462487424486481,4.196699793468676,3.797197357730869,2.123868013890553,2.0106697450306252,2.0106697450306252
52,17.75,1,1,18.725976133609166,29.10277290624555,26.184571030559198,2.4583147451601772,4.670911141147946,26.203886164782883,0.8764710357631256,2.4574985871216932,2.7098535975515587,2.9654798930451967
53,16.81,1,1,25.650581072960122,27.66874637932843,32.854106341072495,2.282192697671384,5.730494077756298,9.228419825484753,0.23390295486228152,1.9084712506697792,2.392482698426,3.103394517062416
54,16.05,1,1,19.421158321657852,31.419389305538708,18.74133241924117,2.5256137940650314,6.8438356251520265,14.780216507494064,2.4938390483943844,2.4548139649766503,2.8436120093990747,2.8502260370220194
55,11.84,1,1,13.070768852160151,13.342282331629024,2.988023933789687,1.7741126112530288,5.556998348119243,2.4879773761431183,2.136057506945033,0.3945475330673402,1.4728785251670988,3.0247665956784235
56,22.86,1,0,13.217260833580454,11.414980043210765,23.096621391489276,2.758432798158961,4.438499482505322,11.418980286247102,1.8630070216015933,2.1477803615255997,2.8097668915257645,2.7629397013409958
57,14.68,1,1,6.907532674305639,23.36669649904539,18.106480392735083,2.9235010166140785,4.689789475019108,3.934702418150577,0.42150176776292836,2.5624958050799687,2.430988925133893,0.01666252382917144
58,13.86,1,1,20.87089423611744,15.056416296748706,6.993828151291681,0.7080244026808558,3.2917374319650703,8.846380786496816,0.591601600952627,2.7952942631683784,2.333337667600567,0.3892629502758372
59,22.18,1,0,17.50744897216611,7.366795547291915,10.90585418058577,0.5923906781639038,9.302906244507685,7.38717933981571,1.8439743426083912,2.196313118083822,2.889306709135321,2.889306709135321
60,18.88,1,1,17.01099476597709,13.766205606665915,6.007864220311572,1.1750128890919787,1.9787568843342043,7.908530329492324,1.1629054336590272,2.5133857347092508,2.9060111512946443,3.0662711650073273
61,22.25,1,0,14.290877024990449,5.0529225713640145,11.119812359172254,1.0588789535416185,8.473752829679414,5.821709201952638,0.17787267701309575,3.120600096261684,3.111034555152048,3.111034555152048
62,18.22,1,1,21.261026486115387,36.37757921099341,38.05182147390582,2.563916520824489,0.5582452239831538,21.942435579315255,0.4022629258933165,2.3369475341414487,2.2698891289432934,3.1223239961167857
63,17.14,1,1,5.8153504552778275,29.05318302881803,30.175479316340606,2.948580675281447,3.520248740771032,3.188621852023223,1.669899097136392,2.6473448231610166,2.5903976882369437,2.5903976882369437
64,16.17,1,1,19.175962115236874,32.2903984172029,32.96221329086534,2.5453856621598296,11.205806545023878,7.984248676193648,0.36243474251431085,3.109243535179658,3.0961833302670505,3.0961833302670505
65,15.51,0,0,33.21661785669637,33.13286013669511,25.566041930654812,1.963330096874872,4.530009992317897,30.954807189993932,3.781857680389194,2.1537409014829194,3.0191131417103456,3.0191131417103456
66,22.41,1,0,12.292095632462349,2.3189949979463105,10.220156234896805,0.5144191565136059,6.814676527326881,5.868991576386866,1.5590009404735763,2.910777552126667,2.872731654083706,2.872731654083706
67,17.0,1,1,7.318777265616164,5.225078205740083,4.4816431455438295,1.4384990950870662,4.010705970998123,3.353424482301637,0.4063698399557193,3.0400972127430315,3.020113537516867,3.020113537516867
68,15.55,1,1,5.202798572201312,1.960272448054096,5.983536822858198,2.136608920268609,3.134477513988578,2.4138416440189263,1.1944824748559457,2.750629946944815,2.5590457228369194,2.66345225075362
69,22.47,1,0,10.631113259226431,6.2175141226779695,11.860969883529764,2.0371695395455385,5.3236412174375545,5.209488192692257,1.461964185313449,0.27819171866294307,2.7418058183820935,3.0490352182323277
70,21.67,1,0,15.133856319398568,15.220038821303973,26.303295951302374,2.620685409123418,8.699574564569234,6.440306328063906,0.21114073800238956,3.117320033075207,3.108802508496161,3.108802508496161
71,17.73,1,1,14.657938005411944,26.595481119801168,32.84762799263899,2.689194186068901,6.415449758956894,16.430222533885537,0.2495115885228843,1.4966136973624193,2.741620702994815,3.1033173023763254
72,13.66,1,1,12.985966733597463,11.699084903517027,8.103728455137176,1.7505681918200398,1.9146584765957622,4.996555853885761,1.4561972646422476,0.9587070190012342,2.824901428338439,2.976963686985665
73,19.65,1,1,6.59081617077127,9.282126143944614,8.235908242810869,2.378999565042569,1.6348898435062826,8.510386159352583,0.36023173731187125,1.0056045972986307,2.2245073595168843,3.0281715955918433
74,13.36,1,1,17.83471950833542,3.5328365998585363,18.16851567704143,1.762814227491702,1.2959733399264044,1.0173680099157931,0.018822378285386247,2.812736877863847,2.1344677990219574,0.004050171897133706
75,11.61,1,1,13.658602190403668,16.869523817582998,3.2262560118657735,3.0538586709832445,7.447716539027246,2.1795051331208146,1.3549862025780917,0.19486339386066548,2.4706884971330862,2.4706884971330862
76,22.11,0,0,62.37252753990334,52.17041124733444,25.566041930654812,1.3765338314358244,2.506076446160414,71.48194362477281,2.0310571665602937,2.1966676600238038,2.895252630833603,3.1082567567929953
77,20.87,1,1,62.46181476666604,74.24589258593166,16.53064363558782,2.4459071976449525,21.447199061781937,5.347220125457712,0.2868385472873199,3.044321218037699,2.9271999066263925,3.1195972504586473
78,23.21,1,0,8.622629967852038,3.4674827001731376,12.084059492095363,3.091683318437261,5.4835726429035345,3.1463304201084776,0.17048458074633524,3.1104975868093816,3.0873808915585013,3.0873808915585013
79,16.02,1,1,14.8535577359298,19.492870064372255,4.895431099024887,2.8595088285527472,2.9923332754390843,1.0444478160731616,0.6937737890615148,2.8502940515907316,2.3026772410001,0.06982205644642972
80,15.0,0,0,27.389035956413288,2.6343419712899836,25.566041930654812,0.843084438552132,3.0907149472088165,13.702194904941324,1.4734046719213063,1.599641554581246,2.446330361835207,3.0787648170415136
81,15.72,0,0,0.0,25.566041930654812,25.566041930654812,3.141592653589793,70.48313429312647,70.48313429312647,100000.0,,,
82,22.16,1,0,18.671277015536457,11.706871406972924,20.438192076925496,2.016178298660315,11.356339236303223,7.316828602263413,0.1297176000326451,3.1301699214684544,3.1238630601817983,3.1238630601817983
83,16.96,1,1,19.90100368373917,30.180008354568095,31.313493565841544,2.4834648429962924,5.320301728172941,19.55761309295692,0.6419977052433494,1.7697622670500956,2.871661098659927,3.069919889106657
84,15.8,1,1,24.080949310295054,27.245813778298125,18.947860520071917,2.100235845512135,6.338879980816801,9.162239026056897,4.263744326587008,2.2847839758719326,2.433560764077701,2.7193185712220718
85,15.72,1,1,6.13612774861313,18.804505130999857,24.72961251771042,3.0675950673951724,5.653741160859772,13.913749064475756,0.07773559536920782,0.013749841500694767,2.560748993341559,3.134999027037846
86,15.03,1,1,12.917496977557223,25.342025142454577,20.487742511199222,2.6100017230249617,7.015109293189948,5.902810015933091,0.0520341486410092,3.1341751460902816,3.132777390617441,3.132777390617441
87,20.5,1,1,13.275298383396136,7.119869063887342,15.706002834575704,2.1431835479299695,2.877183576850806,4.009732376605701,1.7136569370111785,2.1011133104073925,2.7000060704304887,2.7000060704304887
88,20.42,1,1,6.346614277526246,14.443475185401192,19.43042632712417,2.9067264238361377,3.493394362221362,3.2656158440484075,2.5350009167361853,1.0258694963484094,2.252864823697413,2.252864823697413
89,18.61,0,0,0.0,25.566041930654812,25.566041930654812,3.141592653589793,17.592335106508745,17.592335106508745,100000.0,,,
